Id,ActivityHour,StepTotal
1644430081,4/7/2016 9:00,513
1644430081,4/7/2016 10:00,213
1644430081,4/7/2016 11:00,69
1644430081,4/7/2016 12:00,286
1644430081,4/7/2016 13:00,54
1644430081,4/7/2016 14:00,237
1644430081,4/7/2016 15:00,152
1644430081,4/7/2016 16:00,6
1644430081,4/7/2016 17:00,210
1644430081,4/7/2016 18:00,1822
1644430081,4/7/2016 19:00,1978
1644430081,4/7/2016 20:00,1475
1644430081,4/7/2016 21:00,2488
1644430081,4/7/2016 22:00,1572
1644430081,4/7/2016 23:00,0
1644430081,4/8/2016 0:00,0
1644430081,4/8/2016 1:00,0
1644430081,4/8/2016 2:00,0
1644430081,4/8/2016 3:00,0
1644430081,4/8/2016 4:00,0
1644430081,4/8/2016 5:00,0
1644430081,4/8/2016 6:00,0
1644430081,4/8/2016 7:00,179
1644430081,4/8/2016 8:00,488
1644430081,4/8/2016 9:00,414
1644430081,4/8/2016 10:00,45
1644430081,4/8/2016 11:00,107
1644430081,4/8/2016 12:00,434
1644430081,4/8/2016 13:00,222
1644430081,4/8/2016 14:00,65
1644430081,4/8/2016 15:00,113
1644430081,4/8/2016 16:00,349
1644430081,4/8/2016 17:00,961
1644430081,4/8/2016 18:00,298
1644430081,4/8/2016 19:00,4009
1644430081,4/8/2016 20:00,158
1644430081,4/8/2016 21:00,0
1644430081,4/8/2016 22:00,0
1644430081,4/8/2016 23:00,0
1644430081,4/9/2016 0:00,0
1644430081,4/9/2016 1:00,0
1644430081,4/9/2016 2:00,0
1644430081,4/9/2016 3:00,0
1644430081,4/9/2016 4:00,0
1644430081,4/9/2016 5:00,0
1644430081,4/9/2016 6:00,0
1644430081,4/9/2016 7:00,0
1644430081,4/9/2016 8:00,0
1644430081,4/9/2016 9:00,0
1644430081,4/9/2016 10:00,0
1644430081,4/9/2016 11:00,0
1644430081,4/9/2016 12:00,0
1644430081,4/9/2016 13:00,0
1644430081,4/9/2016 14:00,222
1644430081,4/9/2016 15:00,38
1644430081,4/9/2016 16:00,318
1644430081,4/9/2016 17:00,1033
1644430081,4/9/2016 18:00,2622
1644430081,4/9/2016 19:00,2893
1644430081,4/9/2016 20:00,2032
1644430081,4/9/2016 21:00,2480
1644430081,4/9/2016 22:00,2028
1644430081,4/9/2016 23:00,174
1644430081,4/10/2016 0:00,1025
1644430081,4/10/2016 1:00,304
1644430081,4/10/2016 2:00,0
1644430081,4/10/2016 3:00,0
1844505072,3/12/2016 0:00,0
1844505072,3/12/2016 1:00,0
1844505072,3/12/2016 2:00,0
1844505072,3/12/2016 3:00,0
1844505072,3/12/2016 4:00,0
1844505072,3/12/2016 5:00,0
1844505072,3/12/2016 6:00,0
1844505072,3/12/2016 7:00,0
1844505072,3/12/2016 8:00,0
1844505072,3/12/2016 9:00,0
1844505072,3/12/2016 10:00,0
1844505072,3/12/2016 11:00,0
1844505072,3/12/2016 12:00,0
1844505072,3/12/2016 13:00,0
1844505072,3/12/2016 14:00,0
1844505072,3/12/2016 15:00,0
1844505072,3/12/2016 16:00,0
1844505072,3/12/2016 17:00,0
1844505072,3/12/2016 18:00,0
1844505072,3/12/2016 19:00,0
1844505072,3/12/2016 20:00,0
1844505072,3/12/2016 21:00,0
1844505072,3/12/2016 22:00,0
1844505072,3/12/2016 23:00,0
1844505072,3/13/2016 0:00,0
1844505072,3/13/2016 1:00,0
1844505072,3/13/2016 2:00,0
1844505072,3/13/2016 3:00,0
1844505072,3/13/2016 4:00,0
1844505072,3/13/2016 5:00,0
1844505072,3/13/2016 6:00,0
1844505072,3/13/2016 7:00,0
1844505072,3/13/2016 8:00,0
1844505072,3/13/2016 9:00,0
1844505072,3/13/2016 10:00,0
1844505072,3/13/2016 11:00,0
1844505072,3/13/2016 12:00,0
1844505072,3/13/2016 13:00,0
1844505072,3/13/2016 14:00,0
1844505072,3/13/2016 15:00,0
1844505072,3/13/2016 16:00,0
1844505072,3/13/2016 17:00,0
1844505072,3/13/2016 18:00,0
1844505072,3/13/2016 19:00,0
1844505072,3/13/2016 20:00,0
1844505072,3/13/2016 21:00,0
1844505072,3/13/2016 22:00,0
1844505072,3/13/2016 23:00,0
1844505072,3/14/2016 0:00,0
1844505072,3/14/2016 1:00,0
1844505072,3/14/2016 2:00,0
1844505072,3/14/2016 3:00,0
1844505072,3/14/2016 4:00,0
1844505072,3/14/2016 5:00,0
1844505072,3/14/2016 6:00,0
1844505072,3/14/2016 7:00,0
1844505072,3/14/2016 8:00,0
1844505072,3/14/2016 9:00,0
1844505072,3/14/2016 10:00,0
1844505072,3/14/2016 11:00,0
1844505072,3/14/2016 12:00,0
1844505072,3/14/2016 13:00,0
1844505072,3/14/2016 14:00,0
1844505072,3/14/2016 15:00,0
1844505072,3/14/2016 16:00,0
1844505072,3/14/2016 17:00,0
1844505072,3/14/2016 18:00,0
1844505072,3/14/2016 19:00,0
1844505072,3/14/2016 20:00,0
1844505072,3/14/2016 21:00,0
1844505072,3/14/2016 22:00,0
1844505072,3/14/2016 23:00,0
1844505072,3/15/2016 0:00,0
1844505072,3/15/2016 1:00,0
1844505072,3/15/2016 2:00,0
1844505072,3/15/2016 3:00,0
1844505072,3/15/2016 4:00,0
1844505072,3/15/2016 5:00,0
1844505072,3/15/2016 6:00,0
1844505072,3/15/2016 7:00,0
1844505072,3/15/2016 8:00,0
1844505072,3/15/2016 9:00,0
1844505072,3/15/2016 10:00,0
1844505072,3/15/2016 11:00,0
1844505072,3/15/2016 12:00,0
1844505072,3/15/2016 13:00,0
1844505072,3/15/2016 14:00,0
1844505072,3/15/2016 15:00,0
1844505072,3/15/2016 16:00,0
1844505072,3/15/2016 17:00,0
1844505072,3/15/2016 18:00,0
1844505072,3/15/2016 19:00,0
1844505072,3/15/2016 20:00,0
1844505072,3/15/2016 21:00,0
1844505072,3/15/2016 22:00,0
1844505072,3/15/2016 23:00,0
1844505072,3/16/2016 0:00,0
1844505072,3/16/2016 1:00,0
1844505072,3/16/2016 2:00,0
1844505072,3/16/2016 3:00,0
1844505072,3/16/2016 4:00,0
1844505072,3/16/2016 5:00,0
1844505072,3/16/2016 6:00,0
1844505072,3/16/2016 7:00,0
1844505072,3/16/2016 8:00,0
1844505072,3/16/2016 9:00,0
1844505072,3/16/2016 10:00,0
1844505072,3/16/2016 11:00,0
1844505072,3/16/2016 12:00,0
1844505072,3/16/2016 13:00,0
1844505072,3/16/2016 14:00,0
1844505072,3/16/2016 15:00,0
1844505072,3/16/2016 16:00,0
1844505072,3/16/2016 17:00,0
1844505072,3/16/2016 18:00,0
1844505072,3/16/2016 19:00,0
1844505072,3/16/2016 20:00,0
1844505072,3/16/2016 21:00,0
1844505072,3/16/2016 22:00,0
1844505072,3/16/2016 23:00,0
1844505072,3/17/2016 0:00,0
1844505072,3/17/2016 1:00,0
1844505072,3/17/2016 2:00,0
1844505072,3/17/2016 3:00,0
1844505072,3/17/2016 4:00,0
1844505072,3/17/2016 5:00,0
1844505072,3/17/2016 6:00,0
1844505072,3/17/2016 7:00,0
1844505072,3/17/2016 8:00,0
1844505072,3/17/2016 9:00,0
1844505072,3/17/2016 10:00,0
1844505072,3/17/2016 11:00,0
1844505072,3/17/2016 12:00,0
1844505072,3/17/2016 13:00,0
1844505072,3/17/2016 14:00,0
1844505072,3/17/2016 15:00,0
1844505072,3/17/2016 16:00,0
1844505072,3/17/2016 17:00,0
1844505072,3/17/2016 18:00,0
1844505072,3/17/2016 19:00,0
1844505072,3/17/2016 20:00,0
1844505072,3/17/2016 21:00,0
1844505072,3/17/2016 22:00,0
1844505072,3/17/2016 23:00,0
1844505072,3/18/2016 0:00,0
1844505072,3/18/2016 1:00,0
1844505072,3/18/2016 2:00,0
1844505072,3/18/2016 3:00,0
1844505072,3/18/2016 4:00,0
1844505072,3/18/2016 5:00,0
1844505072,3/18/2016 6:00,0
1844505072,3/18/2016 7:00,0
1844505072,3/18/2016 8:00,0
1844505072,3/18/2016 9:00,0
1844505072,3/18/2016 10:00,0
1844505072,3/18/2016 11:00,0
1844505072,3/18/2016 12:00,0
1844505072,3/18/2016 13:00,0
1844505072,3/18/2016 14:00,0
1844505072,3/18/2016 15:00,0
1844505072,3/18/2016 16:00,0
1844505072,3/18/2016 17:00,0
1844505072,3/18/2016 18:00,0
1844505072,3/18/2016 19:00,0
1844505072,3/18/2016 20:00,0
1844505072,3/18/2016 21:00,0
1844505072,3/18/2016 22:00,0
1844505072,3/18/2016 23:00,0
1844505072,3/19/2016 0:00,0
1844505072,3/19/2016 1:00,0
1844505072,3/19/2016 2:00,0
1844505072,3/19/2016 3:00,0
1844505072,3/19/2016 4:00,0
1844505072,3/19/2016 5:00,0
1844505072,3/19/2016 6:00,0
1844505072,3/19/2016 7:00,0
1844505072,3/19/2016 8:00,0
1844505072,3/19/2016 9:00,0
1844505072,3/19/2016 10:00,0
1844505072,3/19/2016 11:00,0
1844505072,3/19/2016 12:00,0
1844505072,3/19/2016 13:00,0
1844505072,3/19/2016 14:00,0
1844505072,3/19/2016 15:00,0
1844505072,3/19/2016 16:00,0
1844505072,3/19/2016 17:00,0
1844505072,3/19/2016 18:00,0
1844505072,3/19/2016 19:00,0
1844505072,3/19/2016 20:00,0
1844505072,3/19/2016 21:00,0
1844505072,3/19/2016 22:00,0
1844505072,3/19/2016 23:00,0
1844505072,3/20/2016 0:00,0
1844505072,3/20/2016 1:00,0
1844505072,3/20/2016 2:00,0
1844505072,3/20/2016 3:00,0
1844505072,3/20/2016 4:00,0
1844505072,3/20/2016 5:00,0
1844505072,3/20/2016 6:00,0
1844505072,3/20/2016 7:00,0
1844505072,3/20/2016 8:00,0
1844505072,3/20/2016 9:00,0
1844505072,3/20/2016 10:00,0
1844505072,3/20/2016 11:00,0
1844505072,3/20/2016 12:00,0
1844505072,3/20/2016 13:00,0
1844505072,3/20/2016 14:00,0
1844505072,3/20/2016 15:00,0
1844505072,3/20/2016 16:00,0
1844505072,3/20/2016 17:00,0
1844505072,3/20/2016 18:00,0
1844505072,3/20/2016 19:00,0
1844505072,3/20/2016 20:00,0
1844505072,3/20/2016 21:00,0
1844505072,3/20/2016 22:00,0
1844505072,3/20/2016 23:00,0
1844505072,3/21/2016 0:00,0
1844505072,3/21/2016 1:00,0
1844505072,3/21/2016 2:00,0
1844505072,3/21/2016 3:00,0
1844505072,3/21/2016 4:00,0
1844505072,3/21/2016 5:00,0
1844505072,3/21/2016 6:00,0
1844505072,3/21/2016 7:00,0
1844505072,3/21/2016 8:00,0
1844505072,3/21/2016 9:00,0
1844505072,3/21/2016 10:00,0
1844505072,3/21/2016 11:00,0
1844505072,3/21/2016 12:00,0
1844505072,3/21/2016 13:00,0
1844505072,3/21/2016 14:00,0
1844505072,3/21/2016 15:00,0
1844505072,3/21/2016 16:00,0
1844505072,3/21/2016 17:00,0
1844505072,3/21/2016 18:00,0
1844505072,3/21/2016 19:00,0
1844505072,3/21/2016 20:00,0
1844505072,3/21/2016 21:00,0
1844505072,3/21/2016 22:00,0
1844505072,3/21/2016 23:00,0
1844505072,3/22/2016 0:00,0
1844505072,3/22/2016 1:00,0
1844505072,3/22/2016 2:00,0
1844505072,3/22/2016 3:00,0
1844505072,3/22/2016 4:00,0
1844505072,3/22/2016 5:00,0
1844505072,3/22/2016 6:00,0
1844505072,3/22/2016 7:00,0
1844505072,3/22/2016 8:00,0
1844505072,3/22/2016 9:00,0
1844505072,3/22/2016 10:00,0
1844505072,3/22/2016 11:00,0
1844505072,3/22/2016 12:00,0
1844505072,3/22/2016 13:00,0
1844505072,3/22/2016 14:00,0
1844505072,3/22/2016 15:00,0
1844505072,3/22/2016 16:00,0
1844505072,3/22/2016 17:00,0
1844505072,3/22/2016 18:00,0
1844505072,3/22/2016 19:00,0
1844505072,3/22/2016 20:00,0
1844505072,3/22/2016 21:00,0
1844505072,3/22/2016 22:00,0
1844505072,3/22/2016 23:00,0
1844505072,3/23/2016 0:00,0
1844505072,3/23/2016 1:00,0
1844505072,3/23/2016 2:00,0
1844505072,3/23/2016 3:00,0
1844505072,3/23/2016 4:00,0
1844505072,3/23/2016 5:00,0
1844505072,3/23/2016 6:00,0
1844505072,3/23/2016 7:00,0
1844505072,3/23/2016 8:00,0
1844505072,3/23/2016 9:00,0
1844505072,3/23/2016 10:00,0
1844505072,3/23/2016 11:00,0
1844505072,3/23/2016 12:00,0
1844505072,3/23/2016 13:00,0
1844505072,3/23/2016 14:00,0
1844505072,3/23/2016 15:00,0
1844505072,3/23/2016 16:00,0
1844505072,3/23/2016 17:00,0
1844505072,3/23/2016 18:00,0
1844505072,3/23/2016 19:00,0
1844505072,3/23/2016 20:00,0
1844505072,3/23/2016 21:00,0
1844505072,3/23/2016 22:00,0
1844505072,3/23/2016 23:00,0
1844505072,3/24/2016 0:00,0
1844505072,3/24/2016 1:00,0
1844505072,3/24/2016 2:00,0
1844505072,3/24/2016 3:00,0
1844505072,3/24/2016 4:00,0
1844505072,3/24/2016 5:00,0
1844505072,3/24/2016 6:00,0
1844505072,3/24/2016 7:00,0
1844505072,3/24/2016 8:00,0
1844505072,3/24/2016 9:00,0
1844505072,3/24/2016 10:00,0
1844505072,3/24/2016 11:00,0
1844505072,3/24/2016 12:00,0
1844505072,3/24/2016 13:00,0
1844505072,3/24/2016 14:00,0
1844505072,3/24/2016 15:00,0
1844505072,3/24/2016 16:00,0
1844505072,3/24/2016 17:00,0
1844505072,3/24/2016 18:00,0
1844505072,3/24/2016 19:00,0
1844505072,3/24/2016 20:00,0
1844505072,3/24/2016 21:00,0
1844505072,3/24/2016 22:00,0
1844505072,3/24/2016 23:00,0
1844505072,3/25/2016 0:00,0
1844505072,3/25/2016 1:00,0
1844505072,3/25/2016 2:00,0
1844505072,3/25/2016 3:00,0
1844505072,3/25/2016 4:00,0
1844505072,3/25/2016 5:00,0
1844505072,3/25/2016 6:00,0
1844505072,3/25/2016 7:00,0
1844505072,3/25/2016 8:00,0
1844505072,3/25/2016 9:00,0
1844505072,3/25/2016 10:00,0
1844505072,3/25/2016 11:00,0
1844505072,3/25/2016 12:00,0
1844505072,3/25/2016 13:00,0
1844505072,3/25/2016 14:00,0
1844505072,3/25/2016 15:00,0
1844505072,3/25/2016 16:00,0
1844505072,3/25/2016 17:00,0
1844505072,3/25/2016 18:00,0
1844505072,3/25/2016 19:00,0
1844505072,3/25/2016 20:00,0
1844505072,3/25/2016 21:00,0
1844505072,3/25/2016 22:00,0
1844505072,3/25/2016 23:00,0
1844505072,3/26/2016 0:00,0
1844505072,3/26/2016 1:00,0
1844505072,3/26/2016 2:00,0
1844505072,3/26/2016 3:00,0
1844505072,3/26/2016 4:00,0
1844505072,3/26/2016 5:00,0
1844505072,3/26/2016 6:00,0
1844505072,3/26/2016 7:00,0
1844505072,3/26/2016 8:00,0
1844505072,3/26/2016 9:00,0
1844505072,3/26/2016 10:00,0
1844505072,3/26/2016 11:00,0
1844505072,3/26/2016 12:00,0
1844505072,3/26/2016 13:00,0
1844505072,3/26/2016 14:00,0
1844505072,3/26/2016 15:00,0
1844505072,3/26/2016 16:00,0
1844505072,3/26/2016 17:00,0
1844505072,3/26/2016 18:00,0
1844505072,3/26/2016 19:00,0
1844505072,3/26/2016 20:00,0
1844505072,3/26/2016 21:00,0
1844505072,3/26/2016 22:00,0
1844505072,3/26/2016 23:00,0
1844505072,3/27/2016 0:00,0
1844505072,3/27/2016 1:00,0
1844505072,3/27/2016 2:00,0
1844505072,3/27/2016 3:00,0
1844505072,3/27/2016 4:00,0
1844505072,3/27/2016 5:00,0
1844505072,3/27/2016 6:00,0
1844505072,3/27/2016 7:00,0
1844505072,3/27/2016 8:00,0
1844505072,3/27/2016 9:00,0
1844505072,3/27/2016 10:00,0
1844505072,3/27/2016 11:00,0
1844505072,3/27/2016 12:00,0
1844505072,3/27/2016 13:00,0
1844505072,3/27/2016 14:00,0
1844505072,3/27/2016 15:00,0
1844505072,3/27/2016 16:00,0
1844505072,3/27/2016 17:00,0
1844505072,3/27/2016 18:00,0
1844505072,3/27/2016 19:00,0
1844505072,3/27/2016 20:00,0
1844505072,3/27/2016 21:00,0
1844505072,3/27/2016 22:00,0
1844505072,3/27/2016 23:00,0
1844505072,3/28/2016 0:00,0
1844505072,3/28/2016 1:00,0
1844505072,3/28/2016 2:00,0
1844505072,3/28/2016 3:00,0
1844505072,3/28/2016 4:00,0
1844505072,3/28/2016 5:00,0
1844505072,3/28/2016 6:00,0
1844505072,3/28/2016 7:00,0
1844505072,3/28/2016 8:00,0
1844505072,3/28/2016 9:00,0
1844505072,3/28/2016 10:00,0
1844505072,3/28/2016 11:00,0
1844505072,3/28/2016 12:00,0
1844505072,3/28/2016 13:00,0
1844505072,3/28/2016 14:00,0
1844505072,3/28/2016 15:00,0
1844505072,3/28/2016 16:00,0
1844505072,3/28/2016 17:00,0
1844505072,3/28/2016 18:00,0
1844505072,3/28/2016 19:00,0
1844505072,3/28/2016 20:00,0
1844505072,3/28/2016 21:00,0
1844505072,3/28/2016 22:00,0
1844505072,3/28/2016 23:00,0
1844505072,3/29/2016 0:00,0
1844505072,3/29/2016 1:00,0
1844505072,3/29/2016 2:00,0
1844505072,3/29/2016 3:00,0
1844505072,3/29/2016 4:00,0
1844505072,3/29/2016 5:00,0
1844505072,3/29/2016 6:00,0
1844505072,3/29/2016 7:00,0
1844505072,3/29/2016 8:00,0
1844505072,3/29/2016 9:00,0
1844505072,3/29/2016 10:00,0
1844505072,3/29/2016 11:00,0
1844505072,3/29/2016 12:00,0
1844505072,3/29/2016 13:00,0
1844505072,3/29/2016 14:00,0
1844505072,3/29/2016 15:00,0
1844505072,3/29/2016 16:00,0
1844505072,3/29/2016 17:00,0
1844505072,3/29/2016 18:00,0
1844505072,3/29/2016 19:00,0
1844505072,3/29/2016 20:00,0
1844505072,3/29/2016 21:00,0
1844505072,3/29/2016 22:00,0
1844505072,3/29/2016 23:00,0
1844505072,3/30/2016 0:00,0
1844505072,3/30/2016 1:00,0
1844505072,3/30/2016 2:00,0
1844505072,3/30/2016 3:00,0
1844505072,3/30/2016 4:00,0
1844505072,3/30/2016 5:00,0
1844505072,3/30/2016 6:00,0
1844505072,3/30/2016 7:00,0
1844505072,3/30/2016 8:00,0
1844505072,3/30/2016 9:00,0
1844505072,3/30/2016 10:00,0
1844505072,3/30/2016 11:00,0
1844505072,3/30/2016 12:00,0
1844505072,3/30/2016 13:00,0
1844505072,3/30/2016 14:00,0
1844505072,3/30/2016 15:00,0
1844505072,3/30/2016 16:00,0
1844505072,3/30/2016 17:00,106
1844505072,3/30/2016 18:00,296
1844505072,3/30/2016 19:00,431
1844505072,3/30/2016 20:00,869
1844505072,3/30/2016 21:00,648
1844505072,3/30/2016 22:00,24
1844505072,3/30/2016 23:00,149
1844505072,3/31/2016 0:00,361
1844505072,3/31/2016 1:00,0
1844505072,3/31/2016 2:00,0
1844505072,3/31/2016 3:00,0
1844505072,3/31/2016 4:00,0
1844505072,3/31/2016 5:00,0
1844505072,3/31/2016 6:00,0
1844505072,3/31/2016 7:00,0
1844505072,3/31/2016 8:00,0
1844505072,3/31/2016 9:00,265
1844505072,3/31/2016 10:00,236
1844505072,3/31/2016 11:00,622
1844505072,3/31/2016 12:00,42
1844505072,3/31/2016 13:00,1530
1844505072,3/31/2016 14:00,272
1844505072,3/31/2016 15:00,697
1844505072,3/31/2016 16:00,404
1844505072,3/31/2016 17:00,583
1844505072,3/31/2016 18:00,188
1844505072,3/31/2016 19:00,217
1844505072,3/31/2016 20:00,255
1844505072,3/31/2016 21:00,264
1844505072,3/31/2016 22:00,29
1844505072,3/31/2016 23:00,107
1844505072,4/1/2016 0:00,231
1844505072,4/1/2016 1:00,114
1844505072,4/1/2016 2:00,0
1844505072,4/1/2016 3:00,0
1844505072,4/1/2016 4:00,0
1844505072,4/1/2016 5:00,0
1844505072,4/1/2016 6:00,0
1844505072,4/1/2016 7:00,0
1844505072,4/1/2016 8:00,0
1844505072,4/1/2016 9:00,0
1844505072,4/1/2016 10:00,0
1844505072,4/1/2016 11:00,559
1844505072,4/1/2016 12:00,205
1844505072,4/1/2016 13:00,250
1844505072,4/1/2016 14:00,295
1844505072,4/1/2016 15:00,111
1844505072,4/1/2016 16:00,70
1844505072,4/1/2016 17:00,319
1844505072,4/1/2016 18:00,1186
1844505072,4/1/2016 19:00,2198
1844505072,4/1/2016 20:00,706
1844505072,4/1/2016 21:00,388
1844505072,4/1/2016 22:00,141
1844505072,4/1/2016 23:00,74
1844505072,4/2/2016 0:00,245
1844505072,4/2/2016 1:00,101
1844505072,4/2/2016 2:00,0
1844505072,4/2/2016 3:00,0
1844505072,4/2/2016 4:00,0
1844505072,4/2/2016 5:00,0
1844505072,4/2/2016 6:00,0
1844505072,4/2/2016 7:00,0
1844505072,4/2/2016 8:00,17
1844505072,4/2/2016 9:00,56
1844505072,4/2/2016 10:00,20
1844505072,4/2/2016 11:00,385
1844505072,4/2/2016 12:00,0
1844505072,4/2/2016 13:00,46
1844505072,4/2/2016 14:00,542
1844505072,4/2/2016 15:00,583
1844505072,4/2/2016 16:00,453
1844505072,4/2/2016 17:00,257
1844505072,4/2/2016 18:00,798
1844505072,4/2/2016 19:00,166
1844505072,4/2/2016 20:00,516
1844505072,4/2/2016 21:00,773
1844505072,4/2/2016 22:00,409
1844505072,4/2/2016 23:00,0
1844505072,4/3/2016 0:00,0
1844505072,4/3/2016 1:00,337
1844505072,4/3/2016 2:00,0
1844505072,4/3/2016 3:00,0
1844505072,4/3/2016 4:00,0
1844505072,4/3/2016 5:00,0
1844505072,4/3/2016 6:00,0
1844505072,4/3/2016 7:00,0
1844505072,4/3/2016 8:00,0
1844505072,4/3/2016 9:00,0
1844505072,4/3/2016 10:00,0
1844505072,4/3/2016 11:00,247
1844505072,4/3/2016 12:00,454
1844505072,4/3/2016 13:00,0
1844505072,4/3/2016 14:00,0
1844505072,4/3/2016 15:00,216
1844505072,4/3/2016 16:00,609
1844505072,4/3/2016 17:00,175
1844505072,4/3/2016 18:00,138
1844505072,4/3/2016 19:00,441
1844505072,4/3/2016 20:00,160
1844505072,4/3/2016 21:00,64
1844505072,4/3/2016 22:00,0
1844505072,4/3/2016 23:00,0
1844505072,4/4/2016 0:00,0
1844505072,4/4/2016 1:00,0
1844505072,4/4/2016 2:00,0
1844505072,4/4/2016 3:00,0
1844505072,4/4/2016 4:00,0
1844505072,4/4/2016 5:00,0
1844505072,4/4/2016 6:00,0
1844505072,4/4/2016 7:00,0
1844505072,4/4/2016 8:00,0
1844505072,4/4/2016 9:00,0
1844505072,4/4/2016 10:00,0
1844505072,4/4/2016 11:00,0
1844505072,4/4/2016 12:00,0
1844505072,4/4/2016 13:00,0
1844505072,4/4/2016 14:00,0
1844505072,4/4/2016 15:00,0
1844505072,4/4/2016 16:00,0
1844505072,4/4/2016 17:00,0
1844505072,4/4/2016 18:00,0
1844505072,4/4/2016 19:00,0
1844505072,4/4/2016 20:00,0
1844505072,4/4/2016 21:00,0
1844505072,4/4/2016 22:00,0
1844505072,4/4/2016 23:00,0
1844505072,4/5/2016 0:00,0
1844505072,4/5/2016 1:00,0
1844505072,4/5/2016 2:00,0
1844505072,4/5/2016 3:00,0
1844505072,4/5/2016 4:00,0
1844505072,4/5/2016 5:00,0
1844505072,4/5/2016 6:00,0
1844505072,4/5/2016 7:00,0
1844505072,4/5/2016 8:00,0
1844505072,4/5/2016 9:00,0
1844505072,4/5/2016 10:00,0
1844505072,4/5/2016 11:00,0
1844505072,4/5/2016 12:00,0
1844505072,4/5/2016 13:00,0
1844505072,4/5/2016 14:00,0
1844505072,4/5/2016 15:00,0
1844505072,4/5/2016 16:00,0
1844505072,4/5/2016 17:00,0
1844505072,4/5/2016 18:00,0
1844505072,4/5/2016 19:00,0
1844505072,4/5/2016 20:00,0
1844505072,4/5/2016 21:00,0
1844505072,4/5/2016 22:00,0
1844505072,4/5/2016 23:00,0
1844505072,4/6/2016 0:00,0
1844505072,4/6/2016 1:00,0
1844505072,4/6/2016 2:00,0
1844505072,4/6/2016 3:00,0
1844505072,4/6/2016 4:00,0
1844505072,4/6/2016 5:00,0
1844505072,4/6/2016 6:00,0
1844505072,4/6/2016 7:00,0
1844505072,4/6/2016 8:00,0
1844505072,4/6/2016 9:00,0
1844505072,4/6/2016 10:00,0
1844505072,4/6/2016 11:00,0
1844505072,4/6/2016 12:00,0
1844505072,4/6/2016 13:00,0
1844505072,4/6/2016 14:00,0
1844505072,4/6/2016 15:00,0
1844505072,4/6/2016 16:00,0
1844505072,4/6/2016 17:00,0
1844505072,4/6/2016 18:00,0
1844505072,4/6/2016 19:00,0
1844505072,4/6/2016 20:00,0
1844505072,4/6/2016 21:00,0
1844505072,4/6/2016 22:00,0
1844505072,4/6/2016 23:00,7
1844505072,4/7/2016 0:00,0
1844505072,4/7/2016 1:00,0
1844505072,4/7/2016 2:00,0
1844505072,4/7/2016 3:00,0
1844505072,4/7/2016 4:00,0
1844505072,4/7/2016 5:00,0
1844505072,4/7/2016 6:00,0
1844505072,4/7/2016 7:00,0
1844505072,4/7/2016 8:00,0
1844505072,4/7/2016 9:00,469
1844505072,4/7/2016 10:00,941
1844505072,4/7/2016 11:00,455
1844505072,4/7/2016 12:00,481
1844505072,4/7/2016 13:00,299
1844505072,4/7/2016 14:00,569
1844505072,4/7/2016 15:00,673
1844505072,4/7/2016 16:00,519
1844505072,4/7/2016 17:00,552
1844505072,4/7/2016 18:00,401
1844505072,4/7/2016 19:00,402
1844505072,4/7/2016 20:00,89
1844505072,4/7/2016 21:00,241
1844505072,4/7/2016 22:00,130
1844505072,4/7/2016 23:00,123
1844505072,4/8/2016 0:00,188
1844505072,4/8/2016 1:00,18
1844505072,4/8/2016 2:00,0
1844505072,4/8/2016 3:00,0
1844505072,4/8/2016 4:00,0
1844505072,4/8/2016 5:00,0
1844505072,4/8/2016 6:00,7
1844505072,4/8/2016 7:00,0
1844505072,4/8/2016 8:00,0
1844505072,4/8/2016 9:00,299
1844505072,4/8/2016 10:00,1139
1844505072,4/8/2016 11:00,418
1844505072,4/8/2016 12:00,463
1844505072,4/8/2016 13:00,241
1844505072,4/8/2016 14:00,260
1844505072,4/8/2016 15:00,283
1844505072,4/8/2016 16:00,535
1844505072,4/8/2016 17:00,313
1844505072,4/8/2016 18:00,613
1844505072,4/8/2016 19:00,257
1844505072,4/8/2016 20:00,282
1844505072,4/8/2016 21:00,0
1844505072,4/8/2016 22:00,0
1844505072,4/8/2016 23:00,0
1844505072,4/9/2016 0:00,0
1844505072,4/9/2016 1:00,0
1844505072,4/9/2016 2:00,0
1844505072,4/9/2016 3:00,0
1844505072,4/9/2016 4:00,0
1844505072,4/9/2016 5:00,0
1844505072,4/9/2016 6:00,0
1844505072,4/9/2016 7:00,0
1844505072,4/9/2016 8:00,301
1844505072,4/9/2016 9:00,258
1844505072,4/9/2016 10:00,197
1844505072,4/9/2016 11:00,269
1844505072,4/9/2016 12:00,300
1844505072,4/9/2016 13:00,67
1844505072,4/9/2016 14:00,0
1844505072,4/9/2016 15:00,391
1844505072,4/9/2016 16:00,676
1844505072,4/9/2016 17:00,441
1844505072,4/9/2016 18:00,698
1844505072,4/9/2016 19:00,348
1844505072,4/9/2016 20:00,310
1844505072,4/9/2016 21:00,237
1844505072,4/9/2016 22:00,0
1844505072,4/9/2016 23:00,486
1844505072,4/10/2016 0:00,70
1844505072,4/10/2016 1:00,103
1844505072,4/10/2016 2:00,0
1844505072,4/10/2016 3:00,0
1844505072,4/10/2016 4:00,0
1844505072,4/10/2016 5:00,0
1844505072,4/10/2016 6:00,0
1844505072,4/10/2016 7:00,0
1844505072,4/10/2016 8:00,0
1844505072,4/10/2016 9:00,0
1844505072,4/10/2016 10:00,0
1844505072,4/10/2016 11:00,600
